Count,Income
175.7951781,0
175.7951781,0
254.256148,0
2367.084545,0
2367.084545,0
2367.084545,0
1044.233275,0
2772.038264,0
1424.221664,0
2685.982944,0
1068.512069,0
1068.512069,0
2079.028698,0
2079.028698,0
1496.567304,0
1121.926315,0
1541.7697,0
1541.7697,0
1859.526653,0
1535.529684,0
1799.949893,0
1536.516395,0
840.889303,0
840.889303,0
840.889303,0
2183.154641,0
251.9145368,0
2174.288522,0
4135.552888,0
4147.507191,0
3924.263002,0
202.2528215,0
478.3006871,0
257.2810608,0
387.7366903,0
296.3984641,0
85.67587105,0
58.01637935,0
48.1922725,0
82.92705541,0
72.62322762,0
72.62322762,0
192.4206075,0
82.09521564,0
82.09521564,0
80.08978333,0
136.440561,0
165.9221602,0
343.8175893,0
197.0550806,0
337.5952381,0
140.8633237,0
140.8633237,0
50.61292864,0
50.61292864,0
36.80112842,0
88.60668584,0
167.2438614,0
293.5027737,0
298.744471,0
273.3086509,0
116.3970415,0
110.3283091,0
144.2797768,0
295.1712875,0
400.8825609,0
401.4696824,0
295.1712875,0
307.0485289,0
307.0485289,0
309.4488474,0
720.1792044,0
73.17730328,0
73.17730328,0
91.67754915,0
91.67754915,0
69.95013305,0
69.95013305,0
109.9471802,0
121.3044111,0
121.3044111,0
156.8973205,0
156.8973205,0
890.3296357,0
293.0321754,0
4969.915652,0
4969.915652,0
211.7911135,0
125.4153337,0
751.3858502,0
803.9773159,0
578.9638863,0
3719.568142,0
3719.568142,0
3669.218477,0
3586.733563,0
4591.831751,0
644.4147859,0
504.1675249,0
542.0309465,0
104.5346841,0
281.0896105,0
71.8370268,0
75.40798214,0
201.5299346,0
47.48881524,0
54.9649945,0
60.01711727,0
153.4354475,0
103.3674159,0
70.38868418,0
360.9085876,0
281.772491,0
321.2060709,0
309.4025135,0
263.2669136,0
166.9772947,0
96.81139999,0
397.6816042,0
255.1244783,0
153.2403615,0
262.7301036,0
370.8256889,0
289.898377,0
289.898377,0
477.600212,0
1082.036518,0
607.6620858,0
364.7965824,0
161.9327899,0
229.3717399,0
198.8457961,0
194.4270006,0
2270.764078,0
99.29656722,0
306.0206302,0
252.7684089,0
208.8488142,0
232.7290609,0
790.3391977,0
1995.385652,0
1122.34334,0
111.8428014,0
144.316955,0
128.5984712,0
262.0121715,0
36.79934127,0
111.3232837,0
101.1578637,0
101.1578637,0
150.5302441,0
14.06759557,0
75.60350598,0
1872.712639,0
1872.712639,0
2114.897507,0
3270.73331,0
1288.653227,0
660.7426278,0
759.3615065,0
55.9641786,0
1149.126987,0
1936.070681,0
1936.070681,0
1936.070681,0
1370.397501,0
1370.397501,0
680.0693346,0
680.0693346,0
680.0693346,0
680.0693346,0
952.3045458,0
1770.820594,0
1603.438145,0
1571.358538,0
242.8222962,0
246.228163,0
359.6432423,0
340.7169068,0
246.0424027,0
269.109736,0
269.109736,0
394.1071308,0
377.4802786,0
385.6989968,0
474.2854921,0
410.5108156,0
596.8030135,0
470.845696,0
470.845696,0
783.3285601,0
470.845696,0
248.0713492,0
248.0713492,0
781.3594154,0
943.333384,0
943.333384,0
4645.200554,0
669.673147,0
1101.204228,0
857.0295664,0
690.6492864,0
776.1492907,0
441.6106221,0
649.1923331,0
545.4570556,0
3147.253783,0
2969.026328,0
477.3442859,0
254.1786383,0
346.4114821,0
421.4316196,0
421.4316196,0
113.7628773,0
62.62464214,0
224.1355046,0
78.79189375,0
125.7794767,0
98.18730889,0
194.3384661,0
194.3384661,0
66.81559124,0
106.5427271,0
486.5539083,0
152.628794,0
138.2114407,0
179.8736557,0
160.107253,0
498.6439483,0
498.6439483,0
411.1397845,0
411.1397845,0
335.1742573,0
242.4043942,0
246.8308528,0
246.8308528,0
203.6485627,0
200.6099121,0
200.6099121,0
200.6099121,0
59.86491982,0
71.88790904,0
101.7284364,0
50.49606991,0
67.86170378,0
74.7427227,0
231.2005043,0
243.3226271,0
278.3327207,0
173.8638285,0
405.610277,0
242.6839337,0
426.7611648,0
277.1678349,0
293.5027737,0
303.1452228,0
142.788415,0
216.4399847,0
239.648312,0
101.9216713,0
234.8553457,0
146.9173025,0
504.2302958,0
443.346151,0
456.5122304,0
259.973583,0
140.4915717,0
144.0040353,0
150.1170281,0
301.5725033,0
301.5725033,0
246.2791523,0
158.0323063,0
181.2496161,0
241.6661548,0
283.8135985,0
212.3068482,0
212.3068482,0
212.3068482,0
193.6363989,0
587.8890864,0
761.4500967,0
1498.560655,0
1100.304685,0
1100.304685,0
1100.304685,0
427.5536168,0
990.4733442,0
869.7132499,0
945.7994849,0
675.6880646,0
575.5606869,0
1842.298044,0
626.1218995,0
626.1218995,0
102.1080902,0
102.1080902,0
121.4789184,0
106.9754458,0
106.9754458,0
194.9997335,0
108.9129284,0
127.0868296,0
107.3267115,0
156.8973205,0
142.619744,0
70.3450293,0
59.38686473,0
32.39283531,0
36.79934127,0
36.79934127,0
164.6675398,0
111.3232837,0
101.1578637,0
95.50790055,0
65.50519438,0
31.41899981,0
1315.278305,0
713.3725233,0
620.5609119,0
620.5609119,0
880.7375197,0
1055.722967,0
390.0122299,0
979.2741331,0
477.7722732,0
959.1736948,0
1645.621693,0
1231.789254,0
1954.620904,0
1954.620904,0
1371.500794,0
2803.204867,0
2674.849451,0
3107.249023,0
1816.969222,0
1816.969222,0
786.0583675,0
786.0583675,0
1242.049128,0
609.3459197,0
2271.825554,0
1638.801502,0
849.4967691,0
404.1609656,0
393.8717647,0
527.5369324,0
656.7072456,0
517.49577,0
517.49577,0
777.8241613,0
292.2951727,0
2395.273265,0
2426.316291,0
2970.580401,0
2970.580401,0
5622.28691,0
3966.860498,0
3966.860498,0
2264.789645,0
3945.00748,0
3891.8795,0
4443.837321,0
357.8831461,0
147.4748792,0
83.32365441,0
69.67540569,0
358.4792461,0
589.8022633,0
294.3145304,0
395.8341956,0
55.94076609,0
498.0323518,0
442.35729,0
285.9709413,0
143.6875211,0
299.5661437,0
271.1887164,0
90.88722186,0
82.37752056,0
193.269664,0
205.9374833,0
219.7642825,0
217.3915185,0
419.3722917,0
1733.531927,0
823.5679364,0
98.06082532,0
105.9056914,0
139.3658525,0
134.622567,0
86.80396809,0
86.80396809,0
179.3962272,0
179.3962272,0
185.8211366,0
216.6663706,0
185.8211366,0
112.3188992,0
154.8509472,0
184.6448356,0
53.23658813,0
55.19901191,0
36.33623535,0
23.2468272,0
86.94681949,0
1479.220799,0
1303.55865,0
1279.492848,0
1868.093072,0
3006.783299,0
2195.93401,0
1790.807445,0
1867.606038,0
1867.606038,0
3163.600206,0
3163.600206,0
1666.204849,0
1666.204849,0
1666.204849,0
1752.09027,0
1515.40779,0
883.6479269,0
1170.953501,0
1170.953501,0
1202.143364,0
1227.455117,0
1227.455117,0
913.6938866,0
623.9832911,0
316.1700515,0
316.1700515,0
196.0745638,0
328.8650297,0
995.6413233,0
959.2631639,0
830.8769489,0
1100.918949,0
538.6767962,0
1218.75177,0
3228.61939,0
348.5523873,0
182.9561964,0
352.2842187,0
656.8618457,0
1311.429425,0
1540.559525,0
1227.810653,0
1047.035839,0
2208.996906,0
2360.582487,0
1903.819796,0
1357.585941,0
6098.666775,0
2426.113341,0
2426.113341,0
2426.113341,0
3396.524294,0
1083.52583,0
470.4993851,0
470.4993851,0
458.0398796,0
953.1354301,0
1178.666281,0
2587.40699,0
1516.920806,0
1379.018915,0
1516.19543,0
1106.085842,0
3881.694874,0
747.6340462,0
376.445606,0
506.3420735,0
411.5061307,0
685.8435511,0
2638.196703,0
2638.196703,0
2086.042619,0
3420.13257,0
2403.869763,0
1996.061054,0
2915.46613,0
2692.251443,0
3319.493159,0
1956.927095,0
1367.415513,0
96.47333361,0
296.9636491,0
417.6905238,0
110.1648729,0
875.5347125,0
371.2252085,0
311.9142785,0
2936.304149,0
2936.304149,0
941.9687341,0
941.9687341,0
1807.677309,0
1260.280097,0
723.8216222,0
1977.100095,0
2592.515215,0
676.6506893,0
773.9160734,0
508.3881392,0
640.2429647,0
656.0697087,0
4113.396679,0
3821.982291,0
2832.134443,0
3641.822235,0
3943.861122,0
5309.043819,0
5309.043819,0
5597.360827,0
5597.360827,0
4776.191826,0
3376.448702,0
4907.34299,0
3457.66682,0
3922.85849,0
3509.538339,0
3509.538339,0
3893.853543,0
6257.978908,0
528.8015764,0
528.8015764,0
117.6743689,0
117.6743689,0
210.9912448,0
226.7068091,0
226.7068091,0
423.0704326,0
423.0704326,0
703.8403066,0
419.3279121,0
419.3279121,0
455.2056634,0
594.9825592,0
768.5886587,0
106.7501421,0
78.1410847,0
122.4167131,0
193.8613928,0
78.43698995,0
206.3060643,0
256.328751,0
256.328751,0
70.9957794,0
225.3417485,0
73.61251198,0
127.261585,0
144.2982206,0
125.4753254,0
156.888719,0
115.4915615,0
196.4314273,0
134.6746701,0
162.9565526,0
229.784604,0
273.8755377,0
148.7025021,0
125.7569451,0
251.0140824,0
279.2691939,0
112.5499767,0
110.3431817,0
110.3431817,0
288.0014834,0
57.68044159,0
57.68044159,0
226.5280159,0
287.2197719,0
181.2472845,0
295.3873843,0
325.2654941,0
52.73416947,0
47.39410384,0
90.99325897,0
99.68252157,0
259.9379407,0
197.4570639,0
313.6252805,0
259.4038453,0
218.7953432,0
527.5089928,0
527.5089928,0
527.5089928,0
200.858399,0
175.7198785,0
231.9043076,0
105.1323994,0
71.61707182,0
163.3692375,0
71.51646533,0
122.7386759,0
123.7215731,0
760.342155,0
375.5430404,0
321.6671747,0
195.0908542,0
167.9803723,0
619.0073002,0
308.3941634,0
168.9229389,0
238.4779782,0
209.0633743,0
181.5828884,0
476.6624657,0
341.386539,0
268.337534,0
250.8605125,0
145.4316341,0
145.4316341,0
170.3515636,0
170.3515636,0
253.5406784,0
242.0590634,0
180.1936675,0
245.2636031,0
935.540077,0
1259.393968,0
536.4260738,0
903.7846928,0
1098.733046,0
164.9759709,0
845.4903022,0
141.8447109,0
94.29259326,0
94.29259326,0
537.8390882,0
453.111676,0
453.111676,0
236.1573526,0
156.8973205,0
101.0870093,0
157.6810959,0
105.9056914,0
141.2075885,0
235.8109544,0
185.8211366,0
134.8832079,0
134.8832079,0
117.6729904,0
117.6729904,0
117.6729904,0
154.8509472,0
138.0232609,0
53.83946718,0
53.83946718,0
44.15920952,0
32.28725999,0
44.15920952,0
62.51634342,0
101.1279305,0
136.9839341,0
618.0567008,0
1386.769499,0
928.5033867,0
3126.305537,0
4571.930752,0
1782.596884,0
1751.326032,0
1751.326032,0
2632.467701,0
2632.467701,0
2632.467701,0
1770.376798,0
1770.376798,0
1610.310262,0
1641.315451,0
2410.657277,0
2023.761977,0
1817.753292,0
1817.753292,0
1817.753292,0
1802.225446,0
3184.09343,0
3184.09343,0
3184.09343,0
7379.187275,0
1743.272899,0
2726.608238,0
3636.277148,0
312.9382433,0
312.9382433,0
1042.431629,0
1470.734854,0
2137.597728,0
2137.597728,0
987.8132596,0
1042.431629,0
1042.431629,0
1231.195383,0
1163.782302,0
993.639797,0
837.4220029,0
588.3651085,0
162.3621595,0
1688.366573,0
1770.726481,0
1343.88064,0
737.1221723,0
974.1954618,0
961.2701925,0
551.3273104,0
551.3273104,0
1500.207791,0
829.5758638,0
549.7563961,0
549.7563961,0
842.7100387,0
1774.79932,0
4485.031087,0
3108.993158,0
2678.481623,0
1697.302733,0
1427.011875,0
523.3783934,0
670.9615482,0
670.9615482,0
438.7589903,0
1140.902753,0
764.6520779,0
3398.149747,0
1649.375957,0
1649.375957,0
949.0743622,0
3670.145983,0
4602.858658,0
4778.139437,0
4477.888661,0
4477.888661,0
381.4596354,0
117.6743689,0
284.1468012,0
157.30775,0
157.30775,0
71.41125461,0
154.7513214,0
252.4006619,0
80.94730141,0
126.6155456,0
82.17378887,0
82.17378887,0
58.46779269,0
70.40570994,0
419.0340631,0
419.0340631,0
271.9605627,0
241.7427224,0
137.3085489,0
243.4949828,0
85.88420075,0
85.88420075,0
151.0073523,0
100.1863768,0
225.3258243,0
202.8425937,0
109.567621,0
145.4963019,0
175.6144646,0
155.6259236,0
304.9323137,0
440.5256669,0
337.0819146,0
308.4837243,0
2166.914909,0
210.0942168,0
210.0942168,0
160.4631687,0
182.2183776,0
120.3473765,0
22.06890953,0
18.39967064,0
1131.917572,0
1229.746158,0
958.3993945,0
1227.134006,0
568.8361305,0
871.6264884,0
745.6864036,0
1053.254944,0
1471.075889,0
781.8402787,0
598.7738565,0
1011.498963,0
892.3236562,0
892.3236562,0
756.1361727,0
637.2341452,0
1207.029085,0
673.8582594,0
501.6029131,0
617.6864915,0
1086.608764,0
449.3402428,0
254.3626672,0
416.5408648,0
416.5408648,0
1437.88349,0
1433.997693,0
1966.011944,0
1966.011944,0
1168.01491,0
969.3333285,0
1271.700315,0
1271.700315,0
1167.042704,0
6019.601851,0
7447.105188,0
138.9093629,0
243.11643,0
383.8074725,0
265.7077173,0
230.6251284,0
285.4988737,0
338.5665517,0
342.1664248,0
276.7501541,0
1042.431629,0
2409.574486,0
664.7584066,0
664.7584066,0
1726.909284,0
1726.909284,0
1726.909284,0
1726.909284,0
1545.114239,0
1444.138433,0
1444.138433,0
666.0560613,0
422.3187043,0
438.1596744,0
2240.541166,0
2240.541166,0
10583.51395,0
2300.085086,0
222.3436857,0
238.8451356,0
431.3982243,0
1486.461175,0
1486.461175,0
1543.345522,0
1467.013627,0
2437.335807,0
1650.833422,0
1047.24371,0
740.1182911,0
437.432954,0
4778.139437,0
2849.46591,0
2849.46591,0
283.0578351,0
732.7516745,0
732.7516745,0
434.403246,0
428.8017681,0
307.6353147,0
342.6473149,0
191.5080751,0
107.4930835,0
296.3275573,0
216.9647565,0
329.8752207,0
375.5449387,0
282.1972179,0
233.4121399,0
256.7158533,0
126.1990736,0
146.2075713,0
82.25033668,0
282.0051523,0
445.1476115,0
460.3489594,0
279.539287,0
414.7330295,0
441.7011419,0
1612.304769,0
317.7991834,0
348.8985211,0
263.3256678,0
297.5128419,0
1665.941004,0
648.660542,0
648.660542,0
182.2183776,0
182.2183776,0
109.7659549,0
109.7659549,0
182.2183776,0
141.1601531,0
114.8716015,0
66.24065629,0
216.3122467,0
216.3122467,0
158.3702869,0
71.31582337,0
534.7215574,0
397.4537392,0
1623.411127,0
983.6169529,0
983.6169529,0
439.4491413,0
1694.027653,0
845.5047589,0
861.4868711,0
1226.017919,0
1116.93058,0
1129.408046,0
1909.03969,0
638.1762778,0
673.9425176,0
673.9425176,0
1282.08698,0
1282.08698,0
1016.473872,0
220.2911775,0
3474.943474,0
4684.63303,0
668.2199879,0
442.6732432,0
837.2132941,0
604.5835842,0
620.0401437,0
1155.438778,0
1298.430304,0
983.3194964,0
911.4438593,0
510.9366579,0
741.6030599,0
834.3510877,0
614.4655932,0
679.11105,0
679.11105,0
640.7302212,0
640.7302212,0
640.7302212,0
805.7737232,0
784.5383154,0
395.7948557,0
640.1785867,0
2902.150562,0
1912.720337,0
3309.900936,0
3041.434544,0
3874.550148,0
3874.550148,0
336.5319435,0
336.5319435,0
86.75037165,0
78.1374302,0
220.3803919,0
256.9564786,0
256.9564786,0
142.5702928,0
132.5576793,0
122.9322528,0
73.2410539,0
25.92728616,0
170.4136574,0
232.8877429,0
322.3996837,0
236.6373226,0
301.7886646,0
287.7607204,0
222.4931908,0
54.37935472,0
137.1088986,0
70.36223527,0
93.36944914,0
170.5678703,0
403.5374859,0
371.1196017,0
166.5993366,0
316.1193813,0
238.682795,0
307.2214128,0
422.3888164,0
104.8716865,0
176.4714341,0
122.4310854,0
51.73096714,0
397.6816042,0
110.2893729,0
244.1473763,0
157.7694188,0
440.1851911,0
162.692015,0
356.1199653,0
178.9827798,0
392.6982244,0
128.6497589,0
319.7643121,0
319.7643121,0
1361.747027,0
347.7892114,0
347.7892114,0
543.0344755,0
288.3321523,0
512.1825944,0
318.186758,0
222.8646248,0
220.0658461,0
393.2622337,0
226.794288,0
431.6312668,0
412.168642,0
304.9979672,0
304.9979672,0
1233.934897,0
739.7563301,0
195.0784114,0
153.4493067,0
611.3920178,0
959.5820181,0
301.6624046,0
182.2183776,0
238.9107513,0
182.2183776,0
179.1830635,0
44.15920952,0
52.96538287,0
56.41644601,0
21.21182171,0
32.39283531,0
38.47473914,0
46.8435144,0
80.28401878,0
112.4477613,0
770.0092931,0
755.5158963,0
588.6254293,0
766.111911,0
1317.184789,0
595.0299291,0
1496.807449,0
355.42233,0
588.0997926,0
1046.099227,0
1070.491534,0
448.9807464,0
911.037214,0
2253.336163,0
2253.336163,0
2638.144594,0
2638.144594,0
939.6045655,0
1865.657215,0
1197.692891,0
720.4969204,0
2158.882263,0
1245.975798,0
342.316336,0
1271.519266,0
970.6728888,0
991.0802372,0
1370.034854,0
1370.034854,0
2137.31757,0
712.4058133,0
719.1832782,0
510.4066129,0
200.5368651,0
181.6004224,0
196.3494408,0
783.6791087,0
808.917612,0
3399.821687,0
344.1452024,0
210.0949216,0
210.0949216,0
57.99940691,0
137.5610826,0
125.0555296,0
173.5238465,0
41.59952369,0
157.1581338,0
230.3823848,0
241.9101521,0
104.6843941,0
85.57436249,0
147.3126325,0
104.4339795,0
244.8635036,0
455.1051952,0
357.7675774,0
164.0957172,0
136.7820889,0
297.4808165,0
105.4342849,0
2069.313046,0
200.0375891,0
210.7842939,0
108.7249862,0
108.7249862,0
106.9754458,0
96.54490477,0
102.1080902,0
102.1080902,0
102.1080902,0
89.47424114,0
85.58035664,0
106.9754458,0
73.17730328,0
33.66955827,0
33.66955827,0
32.71052557,0
40.88815697,0
39.50375794,0
39.50375794,0
42.37183253,0
456.224074,0
1091.466269,0
1424.633647,0
770.3165475,0
1083.351373,0
1771.174101,0
1771.174101,0
342.1612843,0
1380.199156,0
1665.822584,0
512.0390908,0
226.701063,0
1932.33336,0
777.3030695,0
777.3030695,0
940.7230972,0
805.5299652,0
1535.602085,0
309.7916076,0
538.446139,0
435.5961722,0
807.9837489,0
362.1865817,0
244.1432541,0
1535.645899,0
2458.52326,0
4566.989062,0
4456.219718,0
5017.960138,0
2120.319907,0
1634.750433,0
1028.385412,0
1176.287009,0
1176.287009,0
746.3514577,0
746.3514577,0
979.1131814,0
896.6210683,0
734.6727946,0
612.4372244,0
1746.399739,0
1746.399739,0
2178.959288,0
1258.920385,0
910.6125831,0
548.0216243,0
548.0216243,0
1376.904453,0
1348.065251,0
1348.065251,0
1160.048442,0
1160.048442,0
1138.697188,0
1138.697188,0
1138.697188,0
920.8284486,0
920.8284486,0
790.203047,0
978.219856,0
1550.293934,0
974.4564161,0
4543.312347,0
4543.312347,0
915.1391166,0
2395.964235,0
3320.126039,0
1082.710325,0
1286.363705,0
1286.363705,0
1237.883763,0
1701.786884,0
1102.03258,0
1035.35385,0
925.532584,0
691.193972,0
428.1855573,0
531.4972445,0
728.9669855,0
728.9669855,0
3231.513809,0
2893.741248,0
6589.111633,0
7280.97438,0
4767.338382,0
3819.195231,0
2302.249246,0
1702.929367,0
235.3677805,0
235.3677805,0
450.2967738,0
450.2967738,0
369.516161,0
369.516161,0
473.5176802,0
296.1493028,0
279.4605524,0
339.0752315,0
129.6401702,0
67.63613077,0
193.6973497,0
155.1337298,0
168.698627,0
121.5626309,0
219.7167344,0
177.5251829,0
221.2131573,0
192.4604311,0
181.8294001,0
59.54672225,0
92.85725458,0
45.46811943,0
92.51457091,0
101.7814252,0
101.7814252,0
105.0286899,0
105.0286899,0
72.22020576,0
85.72555765,0
91.55131738,0
59.51689601,0
87.85483021,0
87.85483021,0
60.50305533,0
83.55216674,0
143.1059308,0
208.9560369,0
158.6688867,0
189.1538971,0
401.2622833,0
132.2223653,0
272.5296131,0
175.4830775,0
93.23033257,0
242.0838911,0
147.8616638,0
65.26150447,0
45.87598208,0
48.51564094,0
54.34310218,0
54.34310218,0
94.62410959,0
135.3713256,0
126.978585,0
83.41017459,0
83.41017459,0
368.7087881,0
166.844931,0
276.426028,0
209.0548267,0
297.1073268,0
294.0488892,0
463.584636,0
320.8844865,0
118.1433938,0
124.6775898,0
268.1312144,0
341.2987886,0
142.6395362,0
142.6395362,0
112.8411801,0
183.3585242,0
246.9504639,0
106.0587274,0
470.9329817,0
349.7535265,0
349.7535265,0
361.8668181,0
361.8668181,0
1504.252242,0
273.2124583,0
273.2124583,0
1504.252242,0
1504.252242,0
106.8779504,0
106.8779504,0
151.6795512,0
180.2889051,0
118.2790266,0
390.8836065,0
363.8490646,0
789.6026367,0
1351.178248,0
1351.178248,0
987.8699204,0
1027.505132,0
1027.505132,0
1500.550226,0
1799.216284,0
607.3902714,0
385.2712217,0
1027.930942,0
1614.896575,0
92.50665565,0
54.64795813,0
89.47424114,0
85.58035664,0
85.58035664,0
159.2738342,0
101.0570805,0
101.0570805,0
85.58035664,0
101.0770192,0
89.47424114,0
140.7735883,0
34.3706348,0
32.71052557,0
33.49287726,0
32.71052557,0
20.38117363,0
29.058534,0
775.6666837,0
1037.978301,0
829.5684417,0
651.7977609,0
1368.168512,0
1962.690257,0
1962.690257,0
767.1131386,0
372.7712711,0
372.7712711,0
1004.918893,0
3012.880588,0
238.4623668,0
2814.105286,0
812.3636407,0
4004.638964,0
5142.154615,0
6291.622093,0
285.6817244,0
542.6701742,0
275.0209901,0
408.5841389,0
2165.092442,0
31.26795338,0
102.6678584,0
1263.34827,0
2503.358953,0
747.7220427,0
107.9832382,24
286.1535317,72
141.2854026,4000
274.1402796,5000
1068.521273,9000
586.2385069,10000
203.7235068,10000
1495.270884,10000
3034.300217,10000
178.9896101,10000
59.1685212,10000
349.7535265,10000
548.8375239,12000
369.0535242,12000
466.0171605,13000
279.9637547,14000
670.8491168,15000
214.1480644,15000
81.76267583,15000
597.4880667,15000
104.8296917,17000
897.4267797,20000
267.006235,20000
139.3798557,20000
588.6923229,20000
754.1645877,20000
943.2653654,20000
80.94503941,20000
268.9183261,20000
300.2132014,20000
125.7979736,20000
997.0066404,20000
3322.906289,20000
301.1708677,20000
1664.255981,20000
100.4973167,20000
116.9509839,20000
141.7645503,20000
4485.031087,20000
4485.031087,20000
717.4502908,20000
351.1285889,20000
374.3825351,20000
353.064375,20000
86.31622621,20000
374.7020852,20000
312.0870811,20000
143.0959081,20000
81.81608784,20000
54.70407574,20000
2503.358953,20000
386.7152506,24000
503.2846681,24000
646.8105363,24000
144.7403022,24000
1560.057358,24000
1481.552352,24000
322.2189273,24000
222.2608571,25000
265.9169946,25000
1515.762513,25000
127.7413487,25000
194.5324045,25000
1950.773672,25000
48.56810649,25000
756.4502955,25000
112.4477613,25000
122.3773292,25000
2061.426981,26000
750.8028568,27400
276.0004592,28000
1299.198454,28000
2209.209255,30000
677.3552031,30000
791.5832121,30000
2220.180695,30000
1386.153681,30000
1068.512069,30000
1068.512069,30000
46.04358037,30000
615.2592013,30000
649.1923331,30000
199.7558731,30000
4233.535775,30000
569.6653199,30000
229.5503037,30000
139.6014651,30000
112.5499767,30000
2996.936053,30000
971.4214888,30000
820.8440661,30000
100.3986416,30000
47.09002537,30000
307.0293606,30000
1020.562049,30000
1298.430304,30000
81.76267583,30000
51.73096714,30000
125.2123723,30000
112.4477613,30000
910.2679294,30000
932.062476,30000
178.9612165,30000
1176.287009,30000
588.1495482,30000
506.0417424,30000
1285.499904,30000
562.4655613,30000
79.73577825,30000
173.5162294,30000
364.0231712,30000
587.7445652,30000
1433.997693,32000
801.6315262,34000
122.5651681,35000
1108.805021,35000
609.3133752,35000
94.95269432,36000
260.4424862,40000
67.94239138,40000
84.93714332,40000
589.4427461,40000
3163.15333,40000
4319.409876,40000
1508.257293,40000
166.9772947,40000
69.1882482,40000
124.4503031,40000
171.4047651,40000
997.0066404,40000
478.2200409,40000
185.5684897,40000
170.9795909,40000
694.9693053,40000
371.8637021,40000
830.3515403,40000
4381.244428,40000
4381.244428,40000
261.050513,40000
127.3054805,40000
96.55863765,40000
89.6449951,40000
1556.973107,40000
71.31427224,40000
617.6864915,40000
1035.888891,40000
318.823646,40000
1533.405003,40000
1517.130687,40000
299.2701364,40000
1210.415504,40000
473.0083773,40000
872.7876214,40000
668.8163598,40000
295.4194411,40000
128.367181,40000
2638.144594,40000
661.9041969,40000
1092.444813,40000
943.729676,40000
842.7100387,40000
128.6208507,40000
143.3950487,40000
166.3279358,40000
489.3687094,40000
268.9183261,45000
4766.273065,45000
165.2022854,45000
1175.72547,45000
775.4103984,45000
3762.612028,48000
837.9956313,48000
1515.40779,49000
4407.016742,50000
148.5207973,50000
171.1181776,50000
198.9148133,50000
181.18533,50000
463.8931126,50000
309.1558022,50000
115.7922418,50000
85.2995048,50000
27.58790643,50000
483.9354627,50000
1052.555041,50000
72.49925864,50000
117.8511231,50000
309.6035969,50000
109.8073428,50000
114.1340378,50000
684.2389059,50000
230.8000173,50000
2532.88926,50000
1515.762513,50000
237.1187712,50000
41.76121111,50000
154.6499713,50000
260.6565482,50000
315.3389182,50000
150.5302441,50000
442.5613586,50000
